Project Name,Package Name,Type Name,Method Name,LOC,CC,PC,Line no,IsTest,Main prod class tested,Production classes tested
group19,com.github.codergate.dto.pullRequest,Base,getSha,3,1,0,58,0,,
group19,com.github.codergate.dto.pullRequest,Base,setSha,3,1,1,63,0,,
group19,com.github.codergate.dto.pullRequest,Base,getUser,3,1,0,68,0,,
group19,com.github.codergate.dto.pullRequest,Base,setUser,3,1,1,73,0,,
group19,com.github.codergate.dto.pullRequest,Base,getRepo,3,1,0,78,0,,
group19,com.github.codergate.dto.pullRequest,Base,setRepo,3,1,1,83,0,,
group19,com.github.codergate.dto.pullRequest,Base,getAdditionalProperties,3,1,0,88,0,,
group19,com.github.codergate.dto.pullRequest,Base,setAdditionalProperty,3,1,2,93,0,,
group19,com.github.codergate.dto.pullRequest,Verification,getVerified,3,1,0,35,0,,
group19,com.github.codergate.dto.pullRequest,Verification,setVerified,3,1,1,40,0,,
group19,com.github.codergate.dto.pullRequest,Verification,getReason,3,1,0,45,0,,
group19,com.github.codergate.dto.pullRequest,Verification,setReason,3,1,1,50,0,,
group19,com.github.codergate.dto.pullRequest,Verification,getSignature,3,1,0,55,0,,
group19,com.github.codergate.dto.pullRequest,Verification,setSignature,3,1,1,60,0,,
group19,com.github.codergate.dto.pullRequest,Verification,getPayload,3,1,0,65,0,,
group19,com.github.codergate.dto.pullRequest,Verification,setPayload,3,1,1,70,0,,
group19,com.github.codergate.dto.pullRequest,Verification,getAdditionalProperties,3,1,0,75,0,,
group19,com.github.codergate.dto.pullRequest,Verification,setAdditionalProperty,3,1,2,80,0,,
group19,com.github.codergate.dto.pullRequest,Self,getHref,3,1,0,26,0,,
group19,com.github.codergate.dto.pullRequest,Self,setHref,3,1,1,31,0,,
group19,com.github.codergate.dto.pullRequest,Self,getAdditionalProperties,3,1,0,36,0,,
group19,com.github.codergate.dto.pullRequest,Self,setAdditionalProperty,3,1,2,41,0,,
group19,com.github.codergate.dto.pullRequest,User,getLogin,3,1,0,77,0,,
group19,com.github.codergate.dto.pullRequest,User,setLogin,3,1,1,82,0,,
group19,com.github.codergate.dto.pullRequest,User,getId,3,1,0,87,0,,
group19,com.github.codergate.dto.pullRequest,User,setId,3,1,1,92,0,,
group19,com.github.codergate.dto.pullRequest,User,getNodeId,3,1,0,97,0,,
group19,com.github.codergate.dto.pullRequest,User,setNodeId,3,1,1,102,0,,
group19,com.github.codergate.dto.pullRequest,User,getAvatarUrl,3,1,0,107,0,,
group19,com.github.codergate.dto.pullRequest,User,setAvatarUrl,3,1,1,112,0,,
group19,com.github.codergate.dto.pullRequest,User,getGravatarId,3,1,0,117,0,,
group19,com.github.codergate.dto.pullRequest,User,setGravatarId,3,1,1,122,0,,
group19,com.github.codergate.dto.pullRequest,User,getUrl,3,1,0,127,0,,
group19,com.github.codergate.dto.pullRequest,User,setUrl,3,1,1,132,0,,
group19,com.github.codergate.dto.pullRequest,User,getHtmlUrl,3,1,0,137,0,,
group19,com.github.codergate.dto.pullRequest,User,setHtmlUrl,3,1,1,142,0,,
group19,com.github.codergate.dto.pullRequest,User,getFollowersUrl,3,1,0,147,0,,
group19,com.github.codergate.dto.pullRequest,User,setFollowersUrl,3,1,1,152,0,,
group19,com.github.codergate.dto.pullRequest,User,getFollowingUrl,3,1,0,157,0,,
group19,com.github.codergate.dto.pullRequest,User,setFollowingUrl,3,1,1,162,0,,
group19,com.github.codergate.dto.pullRequest,User,getGistsUrl,3,1,0,167,0,,
group19,com.github.codergate.dto.pullRequest,User,setGistsUrl,3,1,1,172,0,,
group19,com.github.codergate.dto.pullRequest,User,getStarredUrl,3,1,0,177,0,,
group19,com.github.codergate.dto.pullRequest,User,setStarredUrl,3,1,1,182,0,,
group19,com.github.codergate.dto.pullRequest,User,getSubscriptionsUrl,3,1,0,187,0,,
group19,com.github.codergate.dto.pullRequest,User,setSubscriptionsUrl,3,1,1,192,0,,
group19,com.github.codergate.dto.pullRequest,User,getOrganizationsUrl,3,1,0,197,0,,
group19,com.github.codergate.dto.pullRequest,User,setOrganizationsUrl,3,1,1,202,0,,
group19,com.github.codergate.dto.pullRequest,User,getReposUrl,3,1,0,207,0,,
group19,com.github.codergate.dto.pullRequest,User,setReposUrl,3,1,1,212,0,,
group19,com.github.codergate.dto.pullRequest,User,getEventsUrl,3,1,0,217,0,,
group19,com.github.codergate.dto.pullRequest,User,setEventsUrl,3,1,1,222,0,,
group19,com.github.codergate.dto.pullRequest,User,getReceivedEventsUrl,3,1,0,227,0,,
group19,com.github.codergate.dto.pullRequest,User,setReceivedEventsUrl,3,1,1,232,0,,
group19,com.github.codergate.dto.pullRequest,User,getType,3,1,0,237,0,,
group19,com.github.codergate.dto.pullRequest,User,setType,3,1,1,242,0,,
group19,com.github.codergate.dto.pullRequest,User,getSiteAdmin,3,1,0,247,0,,
group19,com.github.codergate.dto.pullRequest,User,setSiteAdmin,3,1,1,252,0,,
group19,com.github.codergate.dto.pullRequest,User,getAdditionalProperties,3,1,0,257,0,,
group19,com.github.codergate.dto.pullRequest,User,setAdditionalProperty,3,1,2,262,0,,
group19,com.github.codergate.dto.pullRequest,Author,getName,3,1,0,32,0,,
group19,com.github.codergate.dto.pullRequest,Author,setName,3,1,1,37,0,,
group19,com.github.codergate.dto.pullRequest,Author,getEmail,3,1,0,42,0,,
group19,com.github.codergate.dto.pullRequest,Author,setEmail,3,1,1,47,0,,
group19,com.github.codergate.dto.pullRequest,Author,getDate,3,1,0,52,0,,
group19,com.github.codergate.dto.pullRequest,Author,setDate,3,1,1,57,0,,
group19,com.github.codergate.dto.pullRequest,Author,getAdditionalProperties,3,1,0,62,0,,
group19,com.github.codergate.dto.pullRequest,Author,setAdditionalProperty,3,1,2,67,0,,
group19,com.github.codergate.dto.pullRequest,Committer,getName,3,1,0,32,0,,
group19,com.github.codergate.dto.pullRequest,Committer,setName,3,1,1,37,0,,
group19,com.github.codergate.dto.pullRequest,Committer,getEmail,3,1,0,42,0,,
group19,com.github.codergate.dto.pullRequest,Committer,setEmail,3,1,1,47,0,,
group19,com.github.codergate.dto.pullRequest,Committer,getDate,3,1,0,52,0,,
group19,com.github.codergate.dto.pullRequest,Committer,setDate,3,1,1,57,0,,
group19,com.github.codergate.dto.pullRequest,Committer,getAdditionalProperties,3,1,0,62,0,,
group19,com.github.codergate.dto.pullRequest,Committer,setAdditionalProperty,3,1,2,67,0,,
group19,com.github.codergate.dto.pullRequest,Commit,getUrl,3,1,0,44,0,,
group19,com.github.codergate.dto.pullRequest,Commit,setUrl,3,1,1,49,0,,
group19,com.github.codergate.dto.pullRequest,Commit,getAuthor,3,1,0,54,0,,
group19,com.github.codergate.dto.pullRequest,Commit,setAuthor,3,1,1,59,0,,
group19,com.github.codergate.dto.pullRequest,Commit,getCommitter,3,1,0,64,0,,
group19,com.github.codergate.dto.pullRequest,Commit,setCommitter,3,1,1,69,0,,
group19,com.github.codergate.dto.pullRequest,Commit,getMessage,3,1,0,74,0,,
group19,com.github.codergate.dto.pullRequest,Commit,setMessage,3,1,1,79,0,,
group19,com.github.codergate.dto.pullRequest,Commit,getTree,3,1,0,84,0,,
group19,com.github.codergate.dto.pullRequest,Commit,setTree,3,1,1,89,0,,
group19,com.github.codergate.dto.pullRequest,Commit,getCommentCount,3,1,0,94,0,,
group19,com.github.codergate.dto.pullRequest,Commit,setCommentCount,3,1,1,99,0,,
group19,com.github.codergate.dto.pullRequest,Commit,getVerification,3,1,0,104,0,,
group19,com.github.codergate.dto.pullRequest,Commit,setVerification,3,1,1,109,0,,
group19,com.github.codergate.dto.pullRequest,Commit,getAdditionalProperties,3,1,0,114,0,,
group19,com.github.codergate.dto.pullRequest,Commit,setAdditionalProperty,3,1,2,119,0,,
group19,com.github.codergate.dto.pullRequest,Statuses,getHref,3,1,0,26,0,,
group19,com.github.codergate.dto.pullRequest,Statuses,setHref,3,1,1,31,0,,
group19,com.github.codergate.dto.pullRequest,Statuses,getAdditionalProperties,3,1,0,36,0,,
group19,com.github.codergate.dto.pullRequest,Statuses,setAdditionalProperty,3,1,2,41,0,,
group19,com.github.codergate.dto.pullRequest,Sender,getLogin,3,1,0,77,0,,
group19,com.github.codergate.dto.pullRequest,Sender,setLogin,3,1,1,82,0,,
group19,com.github.codergate.dto.pullRequest,Sender,getId,3,1,0,87,0,,
group19,com.github.codergate.dto.pullRequest,Sender,setId,3,1,1,92,0,,
group19,com.github.codergate.dto.pullRequest,Sender,getNodeId,3,1,0,97,0,,
group19,com.github.codergate.dto.pullRequest,Sender,setNodeId,3,1,1,102,0,,
group19,com.github.codergate.dto.pullRequest,Sender,getAvatarUrl,3,1,0,107,0,,
group19,com.github.codergate.dto.pullRequest,Sender,setAvatarUrl,3,1,1,112,0,,
group19,com.github.codergate.dto.pullRequest,Sender,getGravatarId,3,1,0,117,0,,
group19,com.github.codergate.dto.pullRequest,Sender,setGravatarId,3,1,1,122,0,,
group19,com.github.codergate.dto.pullRequest,Sender,getUrl,3,1,0,127,0,,
group19,com.github.codergate.dto.pullRequest,Sender,setUrl,3,1,1,132,0,,
group19,com.github.codergate.dto.pullRequest,Sender,getHtmlUrl,3,1,0,137,0,,
group19,com.github.codergate.dto.pullRequest,Sender,setHtmlUrl,3,1,1,142,0,,
group19,com.github.codergate.dto.pullRequest,Sender,getFollowersUrl,3,1,0,147,0,,
group19,com.github.codergate.dto.pullRequest,Sender,setFollowersUrl,3,1,1,152,0,,
group19,com.github.codergate.dto.pullRequest,Sender,getFollowingUrl,3,1,0,157,0,,
group19,com.github.codergate.dto.pullRequest,Sender,setFollowingUrl,3,1,1,162,0,,
group19,com.github.codergate.dto.pullRequest,Sender,getGistsUrl,3,1,0,167,0,,
group19,com.github.codergate.dto.pullRequest,Sender,setGistsUrl,3,1,1,172,0,,
group19,com.github.codergate.dto.pullRequest,Sender,getStarredUrl,3,1,0,177,0,,
group19,com.github.codergate.dto.pullRequest,Sender,setStarredUrl,3,1,1,182,0,,
group19,com.github.codergate.dto.pullRequest,Sender,getSubscriptionsUrl,3,1,0,187,0,,
group19,com.github.codergate.dto.pullRequest,Sender,setSubscriptionsUrl,3,1,1,192,0,,
group19,com.github.codergate.dto.pullRequest,Sender,getOrganizationsUrl,3,1,0,197,0,,
group19,com.github.codergate.dto.pullRequest,Sender,setOrganizationsUrl,3,1,1,202,0,,
group19,com.github.codergate.dto.pullRequest,Sender,getReposUrl,3,1,0,207,0,,
group19,com.github.codergate.dto.pullRequest,Sender,setReposUrl,3,1,1,212,0,,
group19,com.github.codergate.dto.pullRequest,Sender,getEventsUrl,3,1,0,217,0,,
group19,com.github.codergate.dto.pullRequest,Sender,setEventsUrl,3,1,1,222,0,,
group19,com.github.codergate.dto.pullRequest,Sender,getReceivedEventsUrl,3,1,0,227,0,,
group19,com.github.codergate.dto.pullRequest,Sender,setReceivedEventsUrl,3,1,1,232,0,,
group19,com.github.codergate.dto.pullRequest,Sender,getType,3,1,0,237,0,,
group19,com.github.codergate.dto.pullRequest,Sender,setType,3,1,1,242,0,,
group19,com.github.codergate.dto.pullRequest,Sender,getSiteAdmin,3,1,0,247,0,,
group19,com.github.codergate.dto.pullRequest,Sender,setSiteAdmin,3,1,1,252,0,,
group19,com.github.codergate.dto.pullRequest,Sender,getAdditionalProperties,3,1,0,257,0,,
group19,com.github.codergate.dto.pullRequest,Sender,setAdditionalProperty,3,1,2,262,0,,
group19,com.github.codergate.dto.pullRequest,PullRequestPayloadDTO,getEvent,3,1,0,29,0,,
group19,com.github.codergate.dto.pullRequest,PullRequestPayloadDTO,setEvent,3,1,1,34,0,,
group19,com.github.codergate.dto.pullRequest,PullRequestPayloadDTO,getPayload,3,1,0,39,0,,
group19,com.github.codergate.dto.pullRequest,PullRequestPayloadDTO,setPayload,3,1,1,44,0,,
group19,com.github.codergate.dto.pullRequest,PullRequestPayloadDTO,getAdditionalProperties,3,1,0,49,0,,
group19,com.github.codergate.dto.pullRequest,PullRequestPayloadDTO,setAdditionalProperty,3,1,2,54,0,,
group19,com.github.codergate.dto.pullRequest,Repo__1,getId,3,1,0,294,0,,
group19,com.github.codergate.dto.pullRequest,Repo__1,setId,3,1,1,299,0,,
group19,com.github.codergate.dto.pullRequest,Repo__1,getNodeId,3,1,0,304,0,,
group19,com.github.codergate.dto.pullRequest,Repo__1,setNodeId,3,1,1,309,0,,
group19,com.github.codergate.dto.pullRequest,Repo__1,getName,3,1,0,314,0,,
group19,com.github.codergate.dto.pullRequest,Repo__1,setName,3,1,1,319,0,,
group19,com.github.codergate.dto.pullRequest,Repo__1,getFullName,3,1,0,324,0,,
group19,com.github.codergate.dto.pullRequest,Repo__1,setFullName,3,1,1,329,0,,
group19,com.github.codergate.dto.pullRequest,Repo__1,getPrivate,3,1,0,334,0,,
group19,com.github.codergate.dto.pullRequest,Repo__1,setPrivate,3,1,1,339,0,,
group19,com.github.codergate.dto.pullRequest,Repo__1,getOwner,3,1,0,344,0,,
group19,com.github.codergate.dto.pullRequest,Repo__1,setOwner,3,1,1,349,0,,
group19,com.github.codergate.dto.pullRequest,Repo__1,getHtmlUrl,3,1,0,354,0,,
group19,com.github.codergate.dto.pullRequest,Repo__1,setHtmlUrl,3,1,1,359,0,,
group19,com.github.codergate.dto.pullRequest,Repo__1,getDescription,3,1,0,364,0,,
group19,com.github.codergate.dto.pullRequest,Repo__1,setDescription,3,1,1,369,0,,
group19,com.github.codergate.dto.pullRequest,Repo__1,getFork,3,1,0,374,0,,
group19,com.github.codergate.dto.pullRequest,Repo__1,setFork,3,1,1,379,0,,
group19,com.github.codergate.dto.pullRequest,Repo__1,getUrl,3,1,0,384,0,,
group19,com.github.codergate.dto.pullRequest,Repo__1,setUrl,3,1,1,389,0,,
group19,com.github.codergate.dto.pullRequest,Repo__1,getForksUrl,3,1,0,394,0,,
group19,com.github.codergate.dto.pullRequest,Repo__1,setForksUrl,3,1,1,399,0,,
group19,com.github.codergate.dto.pullRequest,Repo__1,getKeysUrl,3,1,0,404,0,,
group19,com.github.codergate.dto.pullRequest,Repo__1,setKeysUrl,3,1,1,409,0,,
group19,com.github.codergate.dto.pullRequest,Repo__1,getCollaboratorsUrl,3,1,0,414,0,,
group19,com.github.codergate.dto.pullRequest,Repo__1,setCollaboratorsUrl,3,1,1,419,0,,
group19,com.github.codergate.dto.pullRequest,Repo__1,getTeamsUrl,3,1,0,424,0,,
group19,com.github.codergate.dto.pullRequest,Repo__1,setTeamsUrl,3,1,1,429,0,,
group19,com.github.codergate.dto.pullRequest,Repo__1,getHooksUrl,3,1,0,434,0,,
group19,com.github.codergate.dto.pullRequest,Repo__1,setHooksUrl,3,1,1,439,0,,
group19,com.github.codergate.dto.pullRequest,Repo__1,getIssueEventsUrl,3,1,0,444,0,,
group19,com.github.codergate.dto.pullRequest,Repo__1,setIssueEventsUrl,3,1,1,449,0,,
group19,com.github.codergate.dto.pullRequest,Repo__1,getEventsUrl,3,1,0,454,0,,
group19,com.github.codergate.dto.pullRequest,Repo__1,setEventsUrl,3,1,1,459,0,,
group19,com.github.codergate.dto.pullRequest,Repo__1,getAssigneesUrl,3,1,0,464,0,,
group19,com.github.codergate.dto.pullRequest,Repo__1,setAssigneesUrl,3,1,1,469,0,,
group19,com.github.codergate.dto.pullRequest,Repo__1,getBranchesUrl,3,1,0,474,0,,
group19,com.github.codergate.dto.pullRequest,Repo__1,setBranchesUrl,3,1,1,479,0,,
